+3.14000E+2	+3.15552E-1	+1.90301E-1	+2.68231E-1
+3.14500E+2	+3.07205E-1	+1.84664E-1	+2.60138E-1
+3.15000E+2	+2.99347E-1	+1.78799E-1	+2.51881E-1
+3.15500E+2	+2.90024E-1	+1.72695E-1	+2.43049E-1
+3.16000E+2	+2.84821E-1	+1.66328E-1	+2.34205E-1
+3.16500E+2	+2.71347E-1	+1.59953E-1	+2.25068E-1
+3.17000E+2	+2.71255E-1	+1.53609E-1	+2.16086E-1
+3.17500E+2	+2.51419E-1	+1.47576E-1	+2.07536E-1
+3.18000E+2	+2.44995E-1	+1.41963E-1	+1.99516E-1
+3.18500E+2	+2.37747E-1	+1.36739E-1	+1.92103E-1
+3.19000E+2	+2.31430E-1	+1.32128E-1	+1.85507E-1
+3.19500E+2	+2.23816E-1	+1.28124E-1	+1.79811E-1
+3.20000E+2	+2.26105E-1	+1.24565E-1	+1.74771E-1
+3.20500E+2	+2.18643E-1	+1.21454E-1	+1.70240E-1
+3.21000E+2	+2.16919E-1	+1.18739E-1	+1.66464E-1
+3.21500E+2	+2.16461E-1	+1.16449E-1	+1.63160E-1
+3.22000E+2	+2.17392E-1	+1.14353E-1	+1.60211E-1
+3.22500E+2	+2.10724E-1	+1.12294E-1	+1.57271E-1
+3.23000E+2	+2.01767E-1	+1.10076E-1	+1.54012E-1
+3.23500E+2	+2.01080E-1	+1.07702E-1	+1.50734E-1
+3.24000E+2	+1.93680E-1	+1.05061E-1	+1.46916E-1
+3.24500E+2	+1.93588E-1	+1.02275E-1	+1.42960E-1
+3.25000E+2	+1.86722E-1	+9.92943E-2	+1.38670E-1
+3.25500E+2	+1.84433E-1	+9.63910E-2	+1.34493E-1
+3.26000E+2	+1.77155E-1	+9.35442E-2	+1.30432E-1
+3.26500E+2	+1.77933E-1	+9.07197E-2	+1.26420E-1
+3.27000E+2	+1.67877E-1	+8.79866E-2	+1.22449E-1
+3.27500E+2	+1.67511E-1	+8.53395E-2	+1.18657E-1
+3.28000E+2	+1.69144E-1	+8.28191E-2	+1.15050E-1
+3.28500E+2	+1.65802E-1	+8.03781E-2	+1.11501E-1
+3.29000E+2	+1.56952E-1	+7.80291E-2	+1.08153E-1
+3.29500E+2	+1.53778E-1	+7.58599E-2	+1.05014E-1
+3.30000E+2	+1.51520E-1	+7.38985E-2	+1.02189E-1
+3.30500E+2	+1.51138E-1	+7.21164E-2	+9.95858E-2
+3.31000E+2	+1.51352E-1	+7.03440E-2	+9.70358E-2
+3.31500E+2	+1.50162E-1	+6.88412E-2	+9.47309E-2
+3.32000E+2	+1.38031E-1	+6.71243E-2	+9.23852E-2
